2025-11-21 02:06:01 | INFO | caltech-101_sepfpl_time_adaptive_8_0.1_10_[34/120] | Loading trainer: DP_FPL
2025-11-21 02:06:01 | INFO | caltech-101_sepfpl_time_adaptive_8_0.1_10_[34/120] | user class dict total %s
2025-11-21 02:06:01 | INFO | caltech-101_sepfpl_time_adaptive_8_0.1_10_[34/120] | idx: %s, output_dict_len: %d
2025-11-21 02:06:01 | INFO | caltech-101_sepfpl_time_adaptive_8_0.1_10_[34/120] | user class dict total %s
2025-11-21 02:06:01 | INFO | caltech-101_sepfpl_time_adaptive_8_0.1_10_[34/120] | idx: %s, output_dict_len: %d
2025-11-21 02:06:01 | INFO | caltech-101_sepfpl_time_adaptive_8_0.1_10_[34/120] | user class dict total %s
2025-11-21 02:06:01 | INFO | caltech-101_sepfpl_time_adaptive_8_0.1_10_[34/120] | idx: %s, output_dict_len: %d
2025-11-21 02:06:01 | INFO | caltech-101_sepfpl_time_adaptive_8_0.1_10_[34/120] | user class dict total %s
2025-11-21 02:06:01 | INFO | caltech-101_sepfpl_time_adaptive_8_0.1_10_[34/120] | idx: %s, output_dict_len: %d
2025-11-21 02:06:01 | INFO | caltech-101_sepfpl_time_adaptive_8_0.1_10_[34/120] | Creating a baseline federated dataset
2025-11-21 02:06:01 | INFO | caltech-101_sepfpl_time_adaptive_8_0.1_10_[34/120] | class_num %d
2025-11-21 02:06:01 | INFO | caltech-101_sepfpl_time_adaptive_8_0.1_10_[34/120] | user class dict total %s
2025-11-21 02:06:01 | INFO | caltech-101_sepfpl_time_adaptive_8_0.1_10_[34/120] | idx: %s, output_dict_len: %d
2025-11-21 02:06:01 | INFO | caltech-101_sepfpl_time_adaptive_8_0.1_10_[34/120] | user class dict total %s
2025-11-21 02:06:01 | INFO | caltech-101_sepfpl_time_adaptive_8_0.1_10_[34/120] | idx: %s, output_dict_len: %d
2025-11-21 02:06:01 | INFO | caltech-101_sepfpl_time_adaptive_8_0.1_10_[34/120] | user class dict total %s
2025-11-21 02:06:01 | INFO | caltech-101_sepfpl_time_adaptive_8_0.1_10_[34/120] | idx: %s, output_dict_len: %d
2025-11-21 02:06:01 | INFO | caltech-101_sepfpl_time_adaptive_8_0.1_10_[34/120] | user class dict total %s
2025-11-21 02:06:01 | INFO | caltech-101_sepfpl_time_adaptive_8_0.1_10_[34/120] | idx: %s, output_dict_len: %d
2025-11-21 02:06:01 | INFO | caltech-101_sepfpl_time_adaptive_8_0.1_10_[34/120] | user class dict total %s
2025-11-21 02:06:01 | INFO | caltech-101_sepfpl_time_adaptive_8_0.1_10_[34/120] | idx: %s, output_dict_len: %d
2025-11-21 02:06:01 | INFO | caltech-101_sepfpl_time_adaptive_8_0.1_10_[34/120] | user class dict total %s
2025-11-21 02:06:01 | INFO | caltech-101_sepfpl_time_adaptive_8_0.1_10_[34/120] | idx: %s, output_dict_len: %d
2025-11-21 02:06:01 | INFO | caltech-101_sepfpl_time_adaptive_8_0.1_10_[34/120] | user class dict total %s
2025-11-21 02:06:01 | INFO | caltech-101_sepfpl_time_adaptive_8_0.1_10_[34/120] | idx: %s, output_dict_len: %d
2025-11-21 02:06:01 | INFO | caltech-101_sepfpl_time_adaptive_8_0.1_10_[34/120] | user class dict total %s
2025-11-21 02:06:01 | INFO | caltech-101_sepfpl_time_adaptive_8_0.1_10_[34/120] | idx: %s, output_dict_len: %d
2025-11-21 02:06:01 | INFO | caltech-101_sepfpl_time_adaptive_8_0.1_10_[34/120] | user class dict total %s
2025-11-21 02:06:01 | INFO | caltech-101_sepfpl_time_adaptive_8_0.1_10_[34/120] | idx: %s, output_dict_len: %d
2025-11-21 02:06:01 | INFO | caltech-101_sepfpl_time_adaptive_8_0.1_10_[34/120] | user class dict total %s
2025-11-21 02:06:01 | INFO | caltech-101_sepfpl_time_adaptive_8_0.1_10_[34/120] | idx: %s, output_dict_len: %d
2025-11-21 02:06:01 | INFO | caltech-101_sepfpl_time_adaptive_8_0.1_10_[34/120] | Loading CLIP (backbone: ViT-B/16)
2025-11-21 02:06:04 | INFO | caltech-101_sepfpl_time_adaptive_8_0.1_10_[34/120] | Building custom CLIP
2025-11-21 02:06:04 | INFO | caltech-101_sepfpl_time_adaptive_8_0.1_10_[34/120] | Turning off gradients in both the image and the text encoder
2025-11-21 02:06:04 | INFO | caltech-101_sepfpl_time_adaptive_8_0.1_10_[34/120] | [wandb] 正在初始化实验：project=SepFPL, name=caltech-101-sepfpl_time_adaptive-rank8-noise0.1-seed1-users10-34/120, mode=online
2025-11-21 02:06:16 | INFO | caltech-101_sepfpl_time_adaptive_8_0.1_10_[34/120] | [RDP-sepfpl] 轮次 1: ε=0.000186, std=22.926042
