2025-11-21 00:55:24 | INFO | caltech-101_sepfpl_time_adaptive_4_0.4_10_[13/120] | Loading trainer: DP_FPL
2025-11-21 00:55:24 | INFO | caltech-101_sepfpl_time_adaptive_4_0.4_10_[13/120] | idx: %s, output_dict_len: %d
2025-11-21 00:55:24 | INFO | caltech-101_sepfpl_time_adaptive_4_0.4_10_[13/120] | user class dict total %s
2025-11-21 00:55:24 | INFO | caltech-101_sepfpl_time_adaptive_4_0.4_10_[13/120] | idx: %s, output_dict_len: %d
2025-11-21 00:55:24 | INFO | caltech-101_sepfpl_time_adaptive_4_0.4_10_[13/120] | user class dict total %s
2025-11-21 00:55:24 | INFO | caltech-101_sepfpl_time_adaptive_4_0.4_10_[13/120] | idx: %s, output_dict_len: %d
2025-11-21 00:55:24 | INFO | caltech-101_sepfpl_time_adaptive_4_0.4_10_[13/120] | user class dict total %s
2025-11-21 00:55:24 | INFO | caltech-101_sepfpl_time_adaptive_4_0.4_10_[13/120] | idx: %s, output_dict_len: %d
2025-11-21 00:55:24 | INFO | caltech-101_sepfpl_time_adaptive_4_0.4_10_[13/120] | user class dict total %s
2025-11-21 00:55:24 | INFO | caltech-101_sepfpl_time_adaptive_4_0.4_10_[13/120] | idx: %s, output_dict_len: %d
2025-11-21 00:55:24 | INFO | caltech-101_sepfpl_time_adaptive_4_0.4_10_[13/120] | user class dict total %s
2025-11-21 00:55:24 | INFO | caltech-101_sepfpl_time_adaptive_4_0.4_10_[13/120] | idx: %s, output_dict_len: %d
2025-11-21 00:55:24 | INFO | caltech-101_sepfpl_time_adaptive_4_0.4_10_[13/120] | user class dict total %s
2025-11-21 00:55:24 | INFO | caltech-101_sepfpl_time_adaptive_4_0.4_10_[13/120] | idx: %s, output_dict_len: %d
2025-11-21 00:55:24 | INFO | caltech-101_sepfpl_time_adaptive_4_0.4_10_[13/120] | user class dict total %s
2025-11-21 00:55:24 | INFO | caltech-101_sepfpl_time_adaptive_4_0.4_10_[13/120] | idx: %s, output_dict_len: %d
2025-11-21 00:55:24 | INFO | caltech-101_sepfpl_time_adaptive_4_0.4_10_[13/120] | Loading CLIP (backbone: ViT-B/16)
2025-11-21 00:55:27 | INFO | caltech-101_sepfpl_time_adaptive_4_0.4_10_[13/120] | Building custom CLIP
2025-11-21 00:55:27 | INFO | caltech-101_sepfpl_time_adaptive_4_0.4_10_[13/120] | Turning off gradients in both the image and the text encoder
2025-11-21 00:55:27 | INFO | caltech-101_sepfpl_time_adaptive_4_0.4_10_[13/120] | [wandb] 正在初始化实验：project=SepFPL, name=caltech-101-sepfpl_time_adaptive-rank4-noise0.4-seed1-users10-13/120, mode=online
2025-11-21 00:55:37 | INFO | caltech-101_sepfpl_time_adaptive_4_0.4_10_[13/120] | [RDP-sepfpl] 轮次 1: ε=0.000743, std=11.463021
