2025-11-21 04:59:04 | INFO | oxford_pets_sepfpl_hcse_4_0.4_10_[68/120] | Loading trainer: DP_FPL
2025-11-21 04:59:04 | INFO | oxford_pets_sepfpl_hcse_4_0.4_10_[68/120] | idx: %s, output_dict_len: %d
2025-11-21 04:59:04 | INFO | oxford_pets_sepfpl_hcse_4_0.4_10_[68/120] | user class dict total %s
2025-11-21 04:59:04 | INFO | oxford_pets_sepfpl_hcse_4_0.4_10_[68/120] | idx: %s, output_dict_len: %d
2025-11-21 04:59:04 | INFO | oxford_pets_sepfpl_hcse_4_0.4_10_[68/120] | user class dict total %s
2025-11-21 04:59:04 | INFO | oxford_pets_sepfpl_hcse_4_0.4_10_[68/120] | idx: %s, output_dict_len: %d
2025-11-21 04:59:04 | INFO | oxford_pets_sepfpl_hcse_4_0.4_10_[68/120] | user class dict total %s
2025-11-21 04:59:04 | INFO | oxford_pets_sepfpl_hcse_4_0.4_10_[68/120] | idx: %s, output_dict_len: %d
2025-11-21 04:59:04 | INFO | oxford_pets_sepfpl_hcse_4_0.4_10_[68/120] | Loading CLIP (backbone: ViT-B/16)
2025-11-21 04:59:06 | INFO | oxford_pets_sepfpl_hcse_4_0.4_10_[68/120] | Building custom CLIP
2025-11-21 04:59:06 | INFO | oxford_pets_sepfpl_hcse_4_0.4_10_[68/120] | Turning off gradients in both the image and the text encoder
2025-11-21 04:59:06 | INFO | oxford_pets_sepfpl_hcse_4_0.4_10_[68/120] | [wandb] 正在初始化实验：project=SepFPL, name=oxford_pets-sepfpl_hcse-rank4-noise0.4-seed1-users10-68/120, mode=online
