2025-11-21 06:57:52 | INFO | oxford_pets_sepfpl_hcse_2_0.1_10_[87/120] | Loading trainer: DP_FPL
2025-11-21 06:57:52 | INFO | oxford_pets_sepfpl_hcse_2_0.1_10_[87/120] | user class dict total %s
2025-11-21 06:57:52 | INFO | oxford_pets_sepfpl_hcse_2_0.1_10_[87/120] | idx: %s, output_dict_len: %d
2025-11-21 06:57:52 | INFO | oxford_pets_sepfpl_hcse_2_0.1_10_[87/120] | user class dict total %s
2025-11-21 06:57:52 | INFO | oxford_pets_sepfpl_hcse_2_0.1_10_[87/120] | idx: %s, output_dict_len: %d
2025-11-21 06:57:52 | INFO | oxford_pets_sepfpl_hcse_2_0.1_10_[87/120] | user class dict total %s
2025-11-21 06:57:52 | INFO | oxford_pets_sepfpl_hcse_2_0.1_10_[87/120] | idx: %s, output_dict_len: %d
2025-11-21 06:57:52 | INFO | oxford_pets_sepfpl_hcse_2_0.1_10_[87/120] | Loading CLIP (backbone: ViT-B/16)
2025-11-21 06:57:54 | INFO | oxford_pets_sepfpl_hcse_2_0.1_10_[87/120] | Building custom CLIP
2025-11-21 06:57:54 | INFO | oxford_pets_sepfpl_hcse_2_0.1_10_[87/120] | Turning off gradients in both the image and the text encoder
2025-11-21 06:57:55 | INFO | oxford_pets_sepfpl_hcse_2_0.1_10_[87/120] | [wandb] 正在初始化实验：project=SepFPL, name=oxford_pets-sepfpl_hcse-rank2-noise0.1-seed1-users10-87/120, mode=online
